type;n;swaps;cmps
combo;190;572;1440
combo;190;560;1472
combo;190;689;1419
combo;190;632;1405
combo;190;604;1485
combo;190;573;1469
combo;190;783;1449
combo;190;676;1506
combo;190;574;1629
combo;190;553;1467
combo;190;503;1348
combo;190;517;1522
combo;190;477;1449
combo;190;505;1331
combo;190;536;1378
combo;190;626;1315
combo;190;639;1288
combo;190;772;1582
combo;190;709;1544
combo;190;573;1391
combo;190;559;1405
combo;190;629;1428
combo;190;588;1398
combo;190;668;1405
combo;190;627;1556
combo;190;776;1483
combo;190;538;1481
combo;190;553;1354
combo;190;533;1592
combo;190;556;1609
combo;190;767;1787
combo;190;654;1534
combo;190;537;1364
combo;190;708;1490
combo;190;645;1405
combo;190;685;1370
combo;190;532;1418
combo;190;542;1317
combo;190;453;1305
combo;190;576;1402
combo;190;648;1532
combo;190;540;1384
combo;190;562;1415
combo;190;614;1353
combo;190;612;1550
combo;190;624;1382
combo;190;540;1388
combo;190;618;1350
combo;190;614;1390
combo;190;598;1483
combo;190;468;1420
combo;200;543;1470
combo;200;518;1489
combo;200;689;1476
combo;200;519;1464
combo;200;627;1416
combo;200;662;1836
combo;200;558;1588
combo;200;767;1513
combo;200;579;1422
combo;200;660;1405
combo;200;643;1520
combo;200;575;1458
combo;200;704;1421
combo;200;614;1553
combo;200;489;1570
combo;200;714;1482
combo;200;607;1387
combo;200;594;1541
combo;200;452;1593
combo;200;766;1629
combo;200;556;1404
combo;200;589;1434
combo;200;588;1497
combo;200;779;1433
combo;200;478;1413
combo;200;554;1503
combo;200;663;1457
combo;200;580;1547
combo;200;602;1477
combo;200;664;1636
combo;200;746;1547
combo;200;546;1461
combo;200;678;1752
combo;200;642;1485
combo;200;751;1577
combo;200;547;1392
combo;200;641;1421
combo;200;529;1391
combo;200;571;1421
combo;200;693;1592
combo;200;583;1551
combo;200;490;1446
combo;200;594;1475
combo;200;598;1487
combo;200;501;1450
combo;200;583;1528
combo;200;499;1485
combo;200;644;1403
combo;200;616;1488
combo;200;597;1529
combo;200;609;1504
combo;200;587;1488
combo;200;690;1542
combo;200;712;1618
combo;200;531;1457
combo;200;583;1439
combo;200;539;1421
combo;200;596;1455
combo;200;586;1600
combo;200;535;1535
combo;200;613;1619
combo;200;682;1516
combo;200;677;1518
combo;200;664;1428
combo;200;758;1642
combo;200;652;1465
combo;200;637;1596
combo;200;592;1496
combo;200;610;1597
combo;200;559;1338
combo;200;556;1474
combo;200;620;1446
combo;200;548;1471
combo;200;644;1541
combo;200;624;1574
combo;200;530;1438
combo;200;678;1620
combo;200;519;1564
combo;200;562;1445
combo;200;663;1439
combo;200;544;1554
combo;200;639;1464
combo;200;743;1561
combo;200;518;1602
combo;200;571;1439
combo;200;631;1541
combo;200;553;1398
combo;200;738;1474
combo;200;604;1515
combo;200;590;1554
combo;200;659;1584
combo;200;585;1442
combo;200;708;1513
combo;200;849;1698
combo;200;582;1474
combo;200;575;1473
combo;200;792;1639
combo;200;605;1544
combo;200;567;1521
combo;200;639;1751
combo;1000;4580;12214
combo;1000;4078;10684
combo;1000;4643;10614
combo;1000;3887;11283
combo;1000;4084;11123
combo;1000;4236;10515
combo;1000;3866;10390
combo;1000;3666;10022
combo;1000;4312;9995
combo;1000;4141;10656
combo;1000;3564;9948
combo;1000;3720;10287
combo;1000;3941;10523
combo;1000;3648;9967
combo;1000;3394;10033
combo;1000;3506;10452
combo;1000;4562;11581
combo;1000;3815;10244
combo;1000;3631;10012
combo;1000;4521;11082
combo;1000;4133;10904
combo;1000;3565;9973
combo;1000;4546;10863
combo;1000;4207;10558
combo;1000;3980;10422
combo;1000;3888;9864
combo;1000;4441;10296
combo;1000;5057;11257
combo;1000;4063;10110
combo;1000;4352;10545
combo;1000;4061;10007
combo;1000;4028;10419
combo;1000;3748;10385
combo;1000;4017;10089
combo;1000;4260;10951
combo;1000;3884;9934
combo;1000;3481;10303
combo;1000;4739;11648
combo;1000;3945;10207
combo;1000;3893;10334
combo;1000;3610;9933
combo;1000;3758;9781
combo;1000;3721;10349
combo;1000;3771;10735
combo;1000;4321;10876
combo;1000;4506;10626
combo;1000;4367;10350
combo;1000;4094;10632
combo;1000;3735;10530
combo;1000;4031;9886
combo;1000;4236;10174
combo;1000;3817;10385
combo;1000;3671;10340
combo;1000;3737;9821
combo;1000;4014;10745
combo;1000;3487;10178
combo;1000;3677;11190
combo;1000;4371;10263
combo;1000;3538;10280
combo;1000;4105;11463
combo;1000;3953;10430
combo;1000;3885;9807
combo;1000;3827;10506
combo;1000;3851;10483
combo;1000;4475;10383
combo;1000;4312;11243
combo;1000;5002;11386
combo;1000;4216;9942
combo;1000;4136;10680
combo;1000;4039;9909
combo;1000;3554;10876
combo;1000;4196;10452
combo;1000;4250;10061
combo;1000;4091;10378
combo;1000;3478;10790
combo;1000;3827;9778
combo;1000;4011;10843
combo;1000;4385;10694
combo;1000;3735;9726
combo;1000;3636;9861
combo;1000;3765;10136
combo;1000;4147;10073
combo;1000;3780;9989
combo;1000;4111;10550
combo;1000;3816;10226
combo;1000;3892;9977
combo;1000;4001;10282
combo;1000;4720;10949
combo;1000;4899;10857
combo;1000;4017;12554
combo;1000;4358;10230
combo;1000;3905;10097
combo;1000;3888;10764
combo;1000;3940;10314
combo;1000;3773;11691
combo;1000;3887;10316
combo;1000;4097;10359
combo;1000;4210;10792
combo;1000;3645;11163
combo;1000;4457;11486
combo;2000;8307;23144
combo;2000;10056;23914
combo;2000;10196;23840
combo;2000;8245;23597
combo;2000;9688;23940
combo;2000;9404;24264
combo;2000;8922;26133
combo;2000;8091;21972
combo;2000;8665;22864
combo;2000;9095;22785
combo;2000;9294;23873
combo;2000;8276;23369
combo;2000;9161;23153
combo;2000;10996;25065
combo;2000;9658;22188
combo;2000;8579;24319
combo;2000;9483;23360
combo;2000;10299;23652
combo;2000;9913;23742
combo;2000;8206;22858
combo;2000;9364;23155
combo;2000;9480;24403
combo;2000;9062;24195
combo;2000;9917;25103
combo;2000;8095;22746
combo;2000;7490;23184
combo;2000;8059;24571
combo;2000;8784;23151
combo;2000;9011;23228
combo;2000;8334;22572
combo;2000;7457;21969
combo;2000;9113;22895
combo;2000;9220;22871
combo;2000;9378;22969
combo;2000;8992;23118
combo;2000;7717;23719
combo;2000;7894;22718
combo;2000;8536;22319
combo;2000;10021;23540
combo;2000;8586;24519
combo;2000;8505;24966
combo;2000;8494;22012
combo;2000;11447;24528
combo;2000;7811;22161
combo;2000;9038;23061
combo;2000;6744;21720
combo;2000;10234;24038
combo;2000;9108;23291
combo;2000;8831;22675
combo;2000;7733;22500
combo;2000;8884;24107
combo;2000;9710;22845
combo;2000;9407;23260
combo;2000;11116;23399
combo;2000;7719;22689
combo;2000;8257;23068
combo;2000;8876;22644
combo;2000;9568;24021
combo;2000;8315;23326
combo;2000;9477;24235
combo;2000;8916;22711
combo;2000;7413;24102
combo;2000;8696;23875
combo;2000;9624;23964
combo;2000;9342;23818
combo;2000;8368;23284
combo;2000;7827;22875
combo;2000;9682;24067
combo;2000;10569;23863
combo;2000;9620;23739
combo;2000;9588;23346
combo;2000;8278;22272
combo;2000;8583;22817
combo;2000;9317;23453
combo;2000;7656;22978
combo;2000;9080;22068
combo;2000;8324;23127
combo;2000;9893;23941
combo;2000;7723;25456
combo;2000;9098;24150
combo;2000;9204;22282
combo;2000;8216;23493
combo;2000;9627;25096
combo;2000;8560;23258
combo;2000;8360;22649
combo;2000;9387;23030
combo;2000;8951;22498
combo;2000;8299;23541
combo;2000;9851;23129
combo;2000;10786;22308
combo;2000;8315;22036
combo;2000;9530;24716
combo;2000;8231;22551
combo;2000;9018;22741
combo;2000;9550;22426
combo;2000;8663;23006
combo;2000;10470;22898
combo;2000;8375;21806
combo;2000;8856;22103
combo;2000;10577;22888
combo;3000;13794;36719
combo;3000;13210;38537
combo;3000;13658;36696
combo;3000;14199;37780
combo;3000;13791;37183
combo;3000;12834;36527
combo;3000;13451;36233
combo;3000;12966;36179
combo;3000;14697;37594
combo;3000;14773;37916
combo;3000;13073;37396
combo;3000;12815;37435
combo;3000;12822;36961
combo;3000;13681;36764
combo;3000;14135;37173
combo;3000;14554;35184
combo;3000;14646;38775
combo;3000;13701;36050
combo;3000;12010;35263
combo;3000;15039;37042
combo;3000;14379;37816
combo;3000;13955;36317
combo;3000;16519;41654
combo;3000;15682;38602
combo;3000;14491;36819
combo;3000;12852;35588
combo;3000;13505;36219
combo;3000;13147;39109
combo;3000;13962;36343
combo;3000;14314;37108
combo;3000;12870;39407
combo;3000;14329;36705
combo;3000;13324;37260
combo;3000;13680;37911
combo;3000;12464;36866
combo;3000;14500;38674
combo;3000;12313;36180
combo;3000;13552;36968
combo;3000;15057;37349
combo;3000;13663;35651
combo;3000;16901;37414
combo;3000;13780;39256
combo;3000;14740;36090
combo;3000;14797;35575
combo;3000;13275;41294
combo;3000;13532;36237
combo;3000;12785;36240
combo;3000;12971;37785
combo;3000;13136;36306
combo;3000;15252;36294
combo;3000;14819;43869
combo;3000;13739;36775
combo;3000;13149;37388
combo;3000;14737;37461
combo;3000;12533;36357
combo;3000;11570;35910
combo;3000;16277;37468
combo;3000;13938;40287
combo;3000;12198;36726
combo;3000;14949;36756
combo;3000;13971;38242
combo;3000;17191;38013
combo;3000;12761;35716
combo;3000;17536;36516
combo;3000;12564;36032
combo;3000;11983;36673
combo;3000;13270;36319
combo;3000;17688;35881
combo;3000;13620;36811
combo;3000;11805;36429
combo;3000;15681;37388
combo;3000;13642;37588
combo;3000;14319;40040
combo;3000;11254;35736
combo;3000;12520;40452
combo;3000;14319;37641
combo;3000;12499;38829
combo;3000;16096;39896
combo;3000;15293;37670
combo;3000;13644;36898
combo;3000;14946;38938
combo;3000;13002;36429
combo;3000;14653;36712
combo;3000;12483;36627
combo;3000;16330;38403
combo;3000;13154;36017
combo;3000;13207;38680
combo;3000;13430;37406
combo;3000;12265;38352
combo;3000;13466;35486
combo;3000;15138;38826
combo;3000;13158;36143
combo;3000;15066;38388
combo;3000;12885;36875
combo;3000;17834;37003
combo;3000;14096;36425
combo;3000;14230;39241
combo;3000;13017;36519
combo;3000;15918;35865
combo;3000;12164;38809
combo;4000;17189;49426
combo;4000;16915;52926
combo;4000;19833;51348
combo;4000;17732;52673
combo;4000;19325;50959
combo;4000;19055;50851
combo;4000;22022;52479
combo;4000;19245;52729
combo;4000;20380;51045
combo;4000;19921;51539
combo;4000;19862;52362
combo;4000;24132;57036
combo;4000;20818;52086
combo;4000;19148;52755
combo;4000;17544;50729
combo;4000;20397;51064
combo;4000;19289;51423
combo;4000;17548;52164
combo;4000;18266;50426
combo;4000;17821;51025
combo;4000;22124;51658
combo;4000;21067;51998
combo;4000;18794;51828
combo;4000;23325;50577
combo;4000;17674;53184
combo;4000;20345;51017
combo;4000;19068;49387
combo;4000;19028;51577
combo;4000;20460;52490
combo;4000;19143;49676
combo;4000;21442;52450
combo;4000;20033;54728
combo;4000;22363;52982
combo;4000;18774;52741
combo;4000;21100;52949
combo;4000;17511;52433
combo;4000;18246;50226
combo;4000;18825;48427
combo;4000;17033;50635
combo;4000;22512;53071
combo;4000;17227;50059
combo;4000;17236;52474
combo;4000;23883;53087
combo;4000;17980;49301
combo;4000;18414;49591
combo;4000;18214;49559
combo;4000;20057;52790
combo;4000;19112;50206
combo;4000;17312;53775
combo;4000;18225;51086
combo;4000;19912;51530
combo;4000;19332;54953
combo;4000;24135;53489
combo;4000;18871;51724
combo;4000;18706;50376
combo;4000;21530;54616
combo;4000;20807;54173
combo;4000;20896;50883
combo;4000;19197;53199
combo;4000;17653;49685
combo;4000;20283;51218
combo;4000;18719;53488
combo;4000;21313;55918
combo;4000;20223;52972
combo;4000;20709;55459
combo;4000;21576;51163
combo;4000;20557;54339
combo;4000;21633;51152
combo;4000;20403;50566
combo;4000;18428;51877
combo;4000;20398;53360
combo;4000;17222;52322
combo;4000;18457;50769
combo;4000;16505;49324
combo;4000;18472;50874
combo;4000;20009;49759
combo;4000;21064;52642
combo;4000;21773;54032
combo;4000;16394;50175
combo;4000;17102;51101
combo;4000;18740;51269
combo;4000;17531;50630
combo;4000;19908;51111
combo;4000;21122;52329
combo;4000;20773;52890
combo;4000;22582;52262
combo;4000;20537;51958
combo;4000;18596;51349
combo;4000;22762;52441
combo;4000;16906;50548
combo;4000;25071;53068
combo;4000;19695;50100
combo;4000;16756;52827
combo;4000;19430;52179
combo;4000;19250;51654
combo;4000;16056;48822
combo;4000;19031;50665
combo;4000;20783;52198
combo;4000;19416;52207
combo;4000;19749;55457
combo;5000;28303;63734
combo;5000;22560;65952
combo;5000;23952;64079
combo;5000;25981;65364
combo;5000;22398;64768
combo;5000;27376;64495
combo;5000;22975;68727
combo;5000;27722;66896
combo;5000;24262;63693
combo;5000;25912;65088
combo;5000;23400;64733
combo;5000;23849;64356
combo;5000;22853;67750
combo;5000;24726;66518
combo;5000;24738;65110
combo;5000;20289;64201
combo;5000;22525;64036
combo;5000;23208;65451
combo;5000;24117;67559
combo;5000;21949;73552
combo;5000;26207;67035
combo;5000;24194;65508
combo;5000;24957;67112
combo;5000;30592;65948
combo;5000;27178;67635
combo;5000;24936;64403
combo;5000;29169;69940
combo;5000;24144;65670
combo;5000;26666;67577
combo;5000;22626;67814
combo;5000;31710;67227
combo;5000;24673;64009
combo;5000;21847;67102
combo;5000;21691;63938
combo;5000;22836;66143
combo;5000;24334;65726
combo;5000;23541;65727
combo;5000;24418;66850
combo;5000;27221;73788
combo;5000;25937;66847
combo;5000;26135;66119
combo;5000;27403;67896
combo;5000;23995;65699
combo;5000;24072;65720
combo;5000;25863;70550
combo;5000;20832;65812
combo;5000;22872;67335
combo;5000;29007;66150
combo;5000;26678;69728
combo;5000;24751;64902
combo;5000;26411;67139
combo;5000;27809;71134
combo;5000;23287;64534
combo;5000;23919;70034
combo;5000;24140;62393
combo;5000;24969;74388
combo;5000;21749;71359
combo;5000;22569;66654
combo;5000;24874;65229
combo;5000;21770;63583
combo;5000;20887;66995
combo;5000;22690;63982
combo;5000;24811;67414
combo;5000;21432;67508
combo;5000;24756;66510
combo;5000;23988;64533
combo;5000;25235;66526
combo;5000;25036;64500
combo;5000;29071;67004
combo;5000;24395;66513
combo;5000;24223;70373
combo;5000;25154;68716
combo;5000;25074;69443
combo;5000;29038;70666
combo;5000;23566;65405
combo;5000;28226;66303
combo;5000;25851;67528
combo;5000;25837;65138
combo;5000;24442;69050
combo;5000;23808;69348
combo;5000;25974;65537
combo;5000;24096;63880
combo;5000;27086;65248
combo;5000;22645;63142
combo;5000;25259;65687
combo;5000;24920;67359
combo;5000;22769;63502
combo;5000;25288;67800
combo;5000;21367;67255
combo;5000;20842;64446
combo;5000;26159;65490
combo;5000;25097;66141
combo;5000;26251;69196
combo;5000;25827;69546
combo;5000;25422;68130
combo;5000;24334;66482
combo;5000;28405;64722
combo;5000;27012;66414
combo;5000;25507;63782
combo;5000;25264;66120
combo;6000;33548;82195
combo;6000;35522;82559
combo;6000;33018;82639
combo;6000;32209;86646
combo;6000;29449;81206
combo;6000;27285;83954
combo;6000;32415;81708
combo;6000;31289;77855
combo;6000;28378;79641
combo;6000;31603;80083
combo;6000;27203;79327
combo;6000;31635;82732
combo;6000;36274;86180
combo;6000;30106;85109
combo;6000;27321;78741
combo;6000;30200;80704
combo;6000;29605;79031
combo;6000;27385;82328
combo;6000;37259;85824
combo;6000;28830;80272
combo;6000;31059;82583
combo;6000;34630;80405
combo;6000;30988;80143
combo;6000;26464;78247
combo;6000;27997;84684
combo;6000;30451;83083
combo;6000;30759;80326
combo;6000;29786;83818
combo;6000;30015;79711
combo;6000;30670;77300
combo;6000;31250;81974
combo;6000;31781;83660
combo;6000;28152;85911
combo;6000;30325;82567
combo;6000;29860;81861
combo;6000;32963;84235
combo;6000;32571;81606
combo;6000;32123;82153
combo;6000;27075;80763
combo;6000;33546;83053
combo;6000;32174;83052
combo;6000;31962;81458
combo;6000;32780;84311
combo;6000;30803;85692
combo;6000;28291;80115
combo;6000;31237;79104
combo;6000;32447;83899
combo;6000;31485;83916
combo;6000;34827;85659
combo;6000;30596;82052
combo;6000;32521;85885
combo;6000;31802;83087
combo;6000;30285;80860
combo;6000;33878;82852
combo;6000;31980;79713
combo;6000;30837;82761
combo;6000;36532;90319
combo;6000;30787;79481
combo;6000;30053;79174
combo;6000;26930;79993
combo;6000;31657;85661
combo;6000;30812;90168
combo;6000;29821;78431
combo;6000;30825;79550
combo;6000;29287;78787
combo;6000;30505;83673
combo;6000;31404;79271
combo;6000;33927;84899
combo;6000;30357;84036
combo;6000;25969;85913
combo;6000;27560;77743
combo;6000;30653;82567
combo;6000;30303;80999
combo;6000;33116;85290
combo;6000;29988;83854
combo;6000;28958;81464
combo;6000;30788;81359
combo;6000;30806;81218
combo;6000;28649;82622
combo;6000;30895;84763
combo;6000;26300;79300
combo;6000;36575;82245
combo;6000;29455;81969
combo;6000;29571;79779
combo;6000;34848;81743
combo;6000;29582;82318
combo;6000;27665;83630
combo;6000;24946;79650
combo;6000;28770;82373
combo;6000;28961;82863
combo;6000;31701;82210
combo;6000;33156;81601
combo;6000;29856;79872
combo;6000;26377;81550
combo;6000;30600;79090
combo;6000;25890;77712
combo;6000;30157;79564
combo;6000;34841;86274
combo;6000;29171;84344
combo;6000;30745;85096
combo;7000;35020;97029
combo;7000;38003;95823
combo;7000;35302;102239
combo;7000;39507;99390
combo;7000;43501;109478
combo;7000;44746;101403
combo;7000;31105;94801
combo;7000;39821;95533
combo;7000;40866;98692
combo;7000;33999;94677
combo;7000;31510;94773
combo;7000;32035;95637
combo;7000;34588;94981
combo;7000;39467;104079
combo;7000;33349;97609
combo;7000;31360;94925
combo;7000;32287;95602
combo;7000;31233;95700
combo;7000;34060;95566
combo;7000;34446;96562
combo;7000;34585;93573
combo;7000;33605;94250
combo;7000;37223;95635
combo;7000;35629;97748
combo;7000;36540;96210
combo;7000;33229;94162
combo;7000;36483;96930
combo;7000;39016;101054
combo;7000;35708;106187
combo;7000;33941;94701
combo;7000;38568;96081
combo;7000;33992;101141
combo;7000;39954;98904
combo;7000;36644;93886
combo;7000;34744;99264
combo;7000;31965;96077
combo;7000;38699;98028
combo;7000;31576;98307
combo;7000;37428;96607
combo;7000;33841;96727
combo;7000;35513;97935
combo;7000;32446;93904
combo;7000;35979;94102
combo;7000;37954;97876
combo;7000;34887;95803
combo;7000;36891;92118
combo;7000;36271;98211
combo;7000;37131;98094
combo;7000;34882;94645
combo;7000;36552;92524
combo;7000;37233;95750
combo;7000;46174;101652
combo;7000;32373;97385
combo;7000;38921;96750
combo;7000;33281;104505
combo;7000;33898;100009
combo;7000;36224;95726
combo;7000;37311;95578
combo;7000;33394;102865
combo;7000;33148;93535
combo;7000;39324;99378
combo;7000;37603;94288
combo;7000;39938;100227
combo;7000;35191;96078
combo;7000;36260;94807
combo;7000;32994;94005
combo;7000;37128;99554
combo;7000;39648;98711
combo;7000;39559;94204
combo;7000;34609;95110
combo;7000;30350;93534
combo;7000;42001;97664
